feature,rf,xgb,gbr,BayesianRidge,mean
1,0.00011504698655674845,0.00023101898841559887,0.0,0.06932636167477431,0.017418106912436664
2,0.000372168822444088,0.0003163261862937361,0.000140881256310453,0.14259242449810594,0.035855450190788556
3,0.00033922456113892835,0.0011068563908338547,4.441466515116252e-05,0.16774104023864023,0.04230788396394104
4,0.0005407525974078935,0.0015540020540356636,0.0005294748063258129,0.05337326186560315,0.01399937283084313
5,0.00020398808653848647,0.0017901804530993104,0.0012285548734304883,0.13153223705898742,0.03368874011801393
6,1.9220295161630382e-05,0.01689130812883377,2.0883348863484338e-05,0.12214388015563209,0.03476882298212274
7,8.176588450963408e-05,0.0001725297188386321,7.21056982626185e-05,0.06801413667335504,0.01708513449374148
8,9.912919991787957e-05,0.0010617808438837528,0.00028003199919223267,0.11651954640941506,0.02949012211310223
9,1.783639265425849e-05,0.0,0.0,0.043408028896409656,0.010856466322265978
10,4.453791477121223e-05,0.00031097891042008996,7.077492010910497e-05,0.14235052101912732,0.03569420319110693
11,3.5209984749547905e-05,0.00020843550737481564,0.0,0.1306656174172436,0.03272731572734199
12,0.0018462035241319735,0.0,0.0,0.04080076557273979,0.01066174227421794
13,7.79507594846608e-05,0.0003033723041880876,0.00012858537313527438,0.10209334684364536,0.025650813820113347
14,4.372680028760749e-06,0.0,0.0,0.03934144895835549,0.009836455409596063
15,0.00034953718095463135,0.000158510563778691,0.0003750655925035381,0.07585520044445813,0.019184578445423747
16,0.0,0.0,0.0,0.0,0.0
17,0.002200699758981904,0.0009202449582517147,0.002027361825053996,0.15874968480472343,0.04097449783675276
18,0.00012166490501562958,0.10446742922067642,0.10733651261064617,0.052911403456384835,0.06620925254818076
19,3.311529938498847e-05,0.0007228113245218992,0.00013119740336091972,0.05823768687748287,0.01478120272618767
20,6.709167729897304e-05,0.0003348865720909089,0.00020444038091951713,0.15173648918995275,0.038085726955065534
21,1.9730792551740378e-06,0.06476673483848572,0.03893303741338785,0.1819423221833519,0.07141101687862017
22,0.0005393563568046105,6.0094596847193316e-05,2.8776402199585696e-05,0.08268760229290392,0.020828957412188827
23,0.0,0.0,0.0,0.0,0.0
24,0.0004206855170663804,0.00227330531924963,0.00012850214880033797,0.0915440399883875,0.023591633243375962
25,0.0009986126371896013,0.0,0.0,0.07470993895492699,0.018927137898029148
26,0.000633412033164571,0.0,0.0,0.084935458086468,0.021392217529908143
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.10582280691303794,0.026455701728259486
29,2.7538354241518155e-05,0.0,0.0,0.011568321093248755,0.0028989648618725685
30,5.694537647085234e-07,0.0,0.0,0.0446472843296596,0.011161963445856076
31,0.009059177182560841,0.13662639260292053,0.1141992721952884,0.050379158333388484,0.07756600007853956
32,0.00044843210935793077,0.009796970523893833,0.0009940137011241036,0.08320493241949184,0.023611087188466925
33,0.00015764569841298897,0.0003647916892077774,8.993686395370182e-06,0.11473058576323707,0.0288155042093133
34,8.417929060827596e-05,9.16913413675502e-05,0.00010991217923190287,0.08324770699961907,0.0208833724527067
35,0.00039824068954096454,0.0,6.153438351786757e-05,0.07121819865586591,0.017919493432231186
36,3.2608796051410374e-05,4.126743442611769e-05,9.494092512259632e-06,0.06330353189955826,0.01584672555563701
