feature,p_value,score,xgb
p1_H1,2.3330569045681395e-07,27.04450371079773,0.0003493393
p1_P2,0.7742336448180862,0.0823149125563418,0.0
p1_SCT,0.02623259418061643,4.9527821935133165,1.280573e-06
p2_H1,0.3514570171273438,0.8688606729167779,0.0
p2_P2,0.1942311934729745,1.6871012564479289,0.0
p2_SCT,1.779219435906307e-09,36.764469911245676,0.00013375591
p3_H1,4.2181638048198315e-34,157.77232776402371,0.0023264857
p3_P2,2.915369017881477e-09,35.77316060223549,0.0018003975
p3_SCT,5.445588691912905e-11,43.80275367252469,0.00027627932
p4_H1,1.81941708962235e-12,50.72536303239477,0.000599857
p4_P2,4.538505795845762e-88,468.4871219056784,0.00032357106
p4_SCT,5.344550663584966e-142,850.3586061918653,6.497773e-05
p5_H1,3.983174707727576e-06,21.470125955622915,0.00017193331
p5_P2,0.8320519433906618,0.044993386782810285,0.0
p5_SCT,0.8885023186687713,0.01966420751689097,0.0
p6_H1,2.7251629548653646e-12,49.899508300239724,5.716932e-05
p6_P2,6.1300449560807986e-43,204.3058307250858,0.00075442257
p6_SCT,1.1475586291998682e-147,895.25252286594,0.0
p7_H1,4.143150369690215e-45,215.98171401717713,0.00070371944
p7_P2,3.730538207116732e-15,63.47275434997317,0.00024463361
p7_SCT,2.7558397240222504e-41,195.479694922834,0.0
p8_H1,1.0686215636800772e-78,409.7906759265303,0.00044956498
p8_P2,0.00021183817783218496,13.806968523699364,0.0005602586
p8_SCT,1.2234193916285697e-73,378.97347665360775,0.0070689265
p9_H1,0.002047192683354239,9.54816971786969,0.00022712408
p9_P2,9.792327396791589e-13,51.9932288973186,6.896222e-05
p9_SCT,2.162654965773238e-12,50.371998566031756,8.3678714e-08
p10_H1,1.462009082866303e-30,139.58706959590566,0.000656106
p10_P2,6.5295299482436906e-15,62.31282058621495,0.0
p10_SCT,0.00021474193002229419,13.78109697576118,0.0009270587
p11_H1,3.955063170239666e-41,194.64479939794748,0.0
p11_P2,2.7524949182776106e-75,388.9462995173818,0.0
p11_SCT,0.014571447300697942,5.98478959180792,0.0
p12_H1,2.8911282872563273e-21,93.06110025295096,0.000105442836
p12_P2,5.61996737177113e-30,136.60767235914204,0.00034869608
p12_SCT,7.251232527097271e-21,91.10277913588081,0.0
p13_H1,3.6053748403825984e-72,370.1338553988193,0.00018267668
p13_P2,2.5846324933955435e-102,561.8336117070887,0.00016916239
p13_SCT,1.343681242076453e-103,570.5011355442434,0.0
p14_H1,0.7425630845665627,0.10793611067621615,0.0
p14_P2,0.4232098108660922,0.6418203280288043,0.0
p14_SCT,0.2031823168050177,1.6211065589610985,0.0
p15_H1,4.8979213019681255e-82,430.4603609684078,0.00023043739
p15_P2,6.072521528901365e-12,48.26400028437098,0.00022655561
p15_SCT,7.305746417708741e-71,362.3145989784747,0.0
p16_H1,3.8610756516921663e-19,82.6763622355028,0.0
p16_P2,6.198452799013e-103,566.0139973340994,0.0
p16_SCT,0.0060594336572633006,7.559190245889465,0.0
p17_H1,1.1078254003719238e-47,229.95315172872884,9.9718614e-05
p17_P2,1.495912733440066e-14,60.59759847530109,0.00073480705
p17_SCT,4.4560248806839907e-07,25.767280655594483,0.0006700846
p18_H1,4.673339895307173e-23,101.88738628671999,6.280166e-05
p18_P2,0.7190335841427751,0.12948102360601776,0.0
p18_SCT,4.520961634976781e-13,53.577535638372105,0.0
p19_H1,2.7402097958366956e-25,112.97732640815147,7.295336e-05
p19_P2,1.6281312537052975e-22,99.20957859550774,0.0
p19_SCT,1.088509419709581e-77,403.6022094481561,0.0
p20_H1,1.435584335402226e-134,792.9682060036095,0.0
p20_P2,1.0457256278565687e-306,2645.966718770196,0.00010505677
p20_SCT,1.0448408664000604e-283,2322.738785422464,0.0
p21_H1,3.85272805700634e-05,17.06896622136881,6.965138e-05
p21_P2,2.475174499641576e-21,93.39225395466335,0.0
p21_SCT,6.907100769185113e-26,115.96877151737576,0.00031514873
p22_H1,9.780281356078157e-19,80.71532394375502,0.0
p22_P2,3.061867061718843e-14,59.11801336896382,0.0
p22_SCT,9.129232793465374e-21,90.61281429076999,0.0
p23_H1,0.46699548231995247,0.529410972895382,0.0
p23_P2,1.1954745292080464e-89,478.5879397651551,0.010964524
p23_SCT,3.395612833072815e-13,54.165007972635195,0.0
p24_H1,0.04002246925908178,4.226044495845076,5.312462e-05
p24_P2,2.597246087273416e-74,383.0392447260862,0.0
p24_SCT,4.808994747597746e-07,25.61703349801518,0.0
p25_H1,0.49070463288784083,0.4752706941640466,0.0
p25_P2,2.03145905049756e-42,201.52094733292316,3.4618773e-05
p25_SCT,2.824741155343919e-62,311.89521768552214,0.00982476
p26_H1,1.5984033549801249e-09,36.979794981811125,1.635185e-05
p26_P2,0.00048339032114673463,12.245303469590919,0.0
p26_SCT,1.026425577043178e-12,51.89683508246343,0.0
p27_H1,3.5819207911826933e-13,54.05535157819845,0.00011155899
p27_P2,0.010668226459631454,6.540083674380001,0.0
p27_SCT,0.010624523259363892,6.54742720802232,0.0021803642
p28_H1,1.7955568522088588e-13,55.474083422900925,3.354929e-05
p28_P2,0.07071239018298334,3.2721767662130286,0.10115431
p28_SCT,0.6526598027421946,0.20266398421548365,0.0
p29_H1,4.828909844751396e-34,157.46852859826498,0.01257477
p29_P2,3.037611723686203e-32,148.19802602530424,0.0
p29_SCT,2.6988242316305625e-34,158.77616800846752,0.01257477
p30_H1,2.1060536525091758e-16,69.45006458076182,0.006208885
p30_P2,2.9312709972218745e-09,35.762248894543404,0.0
p30_SCT,2.5637070753677305e-10,40.66705713502531,0.0
p31_H1,0.0008363868085345483,11.215005717298483,0.0021236339
p31_P2,0.0003107252621263276,13.080234893347773,0.0
p31_SCT,2.5352397156177134e-15,64.2739372511683,0.0
